"id","service_point_id","satisfied","idea","lat","lng","created_at","updated_at","phase2_id","uploaded_at","unique_id","user_id","response_type","is_starred","nlp_extract_adjectives_processed"
27107,NULL,true,"none",NULL,NULL,"2017-09-07 13:39:34.072","2017-10-06 05:58:32.065529",27263,NULL,NULL,NULL,"",false,false
27529,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-11 07:13:28.6","2017-10-06 05:58:42.476861",27685,NULL,NULL,NULL,"",false,true
27535,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-11 08:09:04.348","2017-10-06 05:58:42.592565",27691,NULL,NULL,NULL,"",false,true
27687,NULL,true,"Provide water for seven hours a day.",NULL,NULL,"2017-09-11 06:04:42.373","2017-10-06 05:58:45.770394",27843,NULL,NULL,NULL,"",false,true
27793,NULL,false,"Improve on water treatment ",NULL,NULL,"2017-09-11 12:21:10.691","2017-10-06 05:58:49.277546",27949,NULL,NULL,NULL,"",false,true
27951,NULL,true,"We need water full time with pressure ",NULL,NULL,"2017-09-12 09:25:04.025","2017-10-06 05:58:52.731848",28107,NULL,NULL,NULL,"",false,true
28164,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 08:52:15.338","2017-10-06 05:58:56.073179",28320,NULL,NULL,NULL,"",false,true
28165,NULL,true,"Increase on water storage tanks at tapping point ",NULL,NULL,"2017-09-12 08:49:15.143","2017-10-06 05:58:56.080435",28321,NULL,NULL,NULL,"",false,true
28167,NULL,false,"We need water on time ",NULL,NULL,"2017-09-12 08:33:57.324","2017-10-06 05:58:56.104901",28323,NULL,NULL,NULL,"",false,true
28169,NULL,true,"Increase on water fetching time from 6am to 6pm",NULL,NULL,"2017-09-12 08:51:58.527","2017-10-06 05:58:56.129339",28325,NULL,NULL,NULL,"",false,true
28170,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 08:53:40.19","2017-10-06 05:58:56.146887",28326,NULL,NULL,NULL,"",false,true
28171,NULL,false,"Keep the time table consistent ",NULL,NULL,"2017-09-12 08:50:17.114","2017-10-06 05:58:56.160061",28327,NULL,NULL,NULL,"",false,true
28172,NULL,true,"Add us more tapping point ",NULL,NULL,"2017-09-12 07:30:09.568","2017-10-06 05:58:56.168235",28328,NULL,NULL,NULL,"",false,true
28177,NULL,false,"We need water on time ",NULL,NULL,"2017-09-12 08:23:01.38","2017-10-06 05:58:56.222757",28333,NULL,NULL,NULL,"",false,true
28178,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 07:21:56.593","2017-10-06 05:58:56.231111",28334,NULL,NULL,NULL,"",false,true
28179,NULL,true,"Keep the time table consistent ",NULL,NULL,"2017-09-12 08:38:36.527","2017-10-06 05:58:56.240832",28335,NULL,NULL,NULL,"",false,true
28182,NULL,true,"Add us more tapping point ",NULL,NULL,"2017-09-12 07:23:01.053","2017-10-06 05:58:56.272489",28338,NULL,NULL,NULL,"",false,true
28183,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 08:30:54.115","2017-10-06 05:58:56.277844",28339,NULL,NULL,NULL,"",false,true
28186,NULL,true,"Increase on water storage tanks at misiera ",NULL,NULL,"2017-09-12 07:30:39.383","2017-10-06 05:58:56.30464",28342,NULL,NULL,NULL,"",false,true
28188,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 07:24:34.856","2017-10-06 05:58:56.320501",28344,NULL,NULL,NULL,"",false,true
28189,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 07:28:36.482","2017-10-06 05:58:56.32633",28345,NULL,NULL,NULL,"",false,true
28190,NULL,true,"Improve on water quality ",NULL,NULL,"2017-09-12 07:28:50.101","2017-10-06 05:58:56.333542",28346,NULL,NULL,NULL,"",false,true
28192,NULL,true,"Increase on water storage tanks ",NULL,NULL,"2017-09-12 07:11:44.46","2017-10-06 05:58:56.370371",28348,NULL,NULL,NULL,"",false,true
28193,NULL,true,"We need water on time ",NULL,NULL,"2017-09-12 08:29:34.864","2017-10-06 05:58:56.378652",28349,NULL,NULL,NULL,"",false,true
28197,NULL,true,"Keep the time table consistent ",NULL,NULL,"2017-09-12 08:32:44.017","2017-10-06 05:58:56.426802",28353,NULL,NULL,NULL,"",false,true
28198,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 07:26:07.485","2017-10-06 05:58:56.433653",28354,NULL,NULL,NULL,"",false,true
28199,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 07:32:43.653","2017-10-06 05:58:56.440401",28355,NULL,NULL,NULL,"",false,true
28201,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 07:58:04.753","2017-10-06 05:58:56.461125",28357,NULL,NULL,NULL,"",false,true
28202,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 07:23:23.735","2017-10-06 05:58:56.469065",28358,NULL,NULL,NULL,"",false,true
28209,NULL,false,"We need water on time ",NULL,NULL,"2017-09-12 08:22:26.855","2017-10-06 05:58:56.546846",28365,NULL,NULL,NULL,"",false,true
28210,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 08:28:31.183","2017-10-06 05:58:56.554484",28366,NULL,NULL,NULL,"",false,true
28211,NULL,true,"Improve on water quality ",NULL,NULL,"2017-09-12 07:29:15.008","2017-10-06 05:58:56.561704",28367,NULL,NULL,NULL,"",false,true
28216,NULL,false,"Add more water tapping point to reduce on number of people at the point ",NULL,NULL,"2017-09-12 07:24:05.271","2017-10-06 05:58:56.785719",28372,NULL,NULL,NULL,"",false,true
28217,NULL,true,"Improve on water quality ",NULL,NULL,"2017-09-12 07:26:52.179","2017-10-06 05:58:56.793867",28373,NULL,NULL,NULL,"",false,true
28218,NULL,true,"Add us more tapping point ",NULL,NULL,"2017-09-12 07:27:16.165","2017-10-06 05:58:56.806804",28374,NULL,NULL,NULL,"",false,true
28220,NULL,true,"We need water from 6am to 6pm",NULL,NULL,"2017-09-12 08:51:19.633","2017-10-06 05:58:56.826511",28376,NULL,NULL,NULL,"",false,true
28221,NULL,false,"Keep the time table consistent ",NULL,NULL,"2017-09-12 08:52:35.43","2017-10-06 05:58:56.833433",28377,NULL,NULL,NULL,"",false,true
28222,NULL,true,"Add us more tapping point ",NULL,NULL,"2017-09-12 07:31:16.485","2017-10-06 05:58:56.842453",28378,NULL,NULL,NULL,"",false,true
28225,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 08:41:18.334","2017-10-06 05:58:56.884916",28381,NULL,NULL,NULL,"",false,true
28226,NULL,true,"Train the incentive worker on water treatment ",NULL,NULL,"2017-09-12 07:32:27.246","2017-10-06 05:58:56.891147",28382,NULL,NULL,NULL,"",false,true
28228,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 08:44:45.124","2017-10-06 05:58:56.914215",28384,NULL,NULL,NULL,"",false,true
28230,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 08:47:35.253","2017-10-06 05:58:56.952005",28386,NULL,NULL,NULL,"",false,true
28231,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-12 08:25:42.961","2017-10-06 05:58:56.966526",28387,NULL,NULL,NULL,"",false,true
28787,NULL,true,"Replace broken taps.",NULL,NULL,"2017-09-14 07:28:05.884","2017-10-06 05:59:06.435327",28943,NULL,NULL,NULL,"",false,true
28791,NULL,true,"Add six more taps.",NULL,NULL,"2017-09-14 06:44:18.189","2017-10-06 05:59:06.49397",28947,NULL,NULL,NULL,"",false,true
29639,NULL,true,"We need water early in the morning from 6am up to 6pm",NULL,NULL,"2017-09-19 08:23:47.755","2017-10-06 05:59:22.126896",29795,NULL,NULL,NULL,"",false,true
29641,NULL,true,"none",NULL,NULL,"2017-09-19 08:26:28.414","2017-10-06 05:59:22.148576",29797,NULL,NULL,NULL,"",false,false
30055,NULL,true,"Need of one more borehole.",NULL,NULL,"2017-09-21 07:42:44.874","2017-10-06 05:59:30.597276",30211,NULL,NULL,NULL,"",false,true
30094,NULL,true,"Increase on water storage tanks ",NULL,NULL,"2017-09-21 12:49:40.55","2017-10-06 05:59:31.202879",30250,NULL,NULL,NULL,"",false,true
30271,NULL,true,"Need of water from 7 am to 3 pm.",NULL,NULL,"2017-09-22 08:34:04.803","2017-10-06 05:59:34.119909",30427,NULL,NULL,NULL,"",false,true
30469,NULL,true,"Provide water 24 hours a day ",NULL,NULL,"2017-09-25 08:18:21.113","2017-10-06 05:59:37.150926",30625,NULL,NULL,NULL,"",false,true
30681,NULL,false,"Increase on water fetching time from 6am to 2pm",NULL,NULL,"2017-09-26 08:07:29.778","2017-10-06 05:59:40.873238",30837,NULL,NULL,NULL,"",false,true
30688,NULL,true,"Increase on water taps ",NULL,NULL,"2017-09-26 08:16:43.025","2017-10-06 05:59:41.018745",30844,NULL,NULL,NULL,"",false,true
30697,NULL,true,"Increase on water fetching time from 7am to 2pm",NULL,NULL,"2017-09-26 08:10:53.463","2017-10-06 05:59:41.162155",30853,NULL,NULL,NULL,"",false,true
30700,NULL,true,"none",NULL,NULL,"2017-09-26 06:51:10.487","2017-10-06 05:59:41.197367",30856,NULL,NULL,NULL,"",false,false
30706,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-26 07:08:00.477","2017-10-06 05:59:41.263064",30862,NULL,NULL,NULL,"",false,true
30906,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-26 13:30:52.127","2017-10-06 05:59:44.329054",31062,NULL,NULL,NULL,"",false,true
30968,NULL,true,"Improve on water quality ",NULL,NULL,"2017-09-27 09:06:27.536","2017-10-06 05:59:45.442804",31124,NULL,NULL,NULL,"",false,true
31007,NULL,true,"none",NULL,NULL,"2017-09-27 08:33:28.446","2017-10-06 05:59:46.077051",31163,NULL,NULL,NULL,"",false,false
31010,NULL,true,"none",NULL,NULL,"2017-09-27 07:41:44.819","2017-10-06 05:59:46.13327",31166,NULL,NULL,NULL,"",false,false
31260,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-09-28 07:50:00.339","2017-10-06 05:59:52.621365",31416,NULL,NULL,NULL,"",false,true
31518,NULL,true,"Improve on water quantity ",NULL,NULL,"2017-09-28 12:17:10.063","2017-10-06 05:59:59.542773",31674,NULL,NULL,NULL,"",false,true
31599,NULL,true,"Need of water from 2 pm to 7 pm.",NULL,NULL,"2017-09-28 13:04:14.956","2017-10-06 06:00:01.613328",31755,NULL,NULL,NULL,"",false,true
31676,NULL,true,"We need water for drinking during the session ",NULL,NULL,"2017-09-28 13:52:00.926","2017-10-06 06:00:03.206569",31832,NULL,NULL,NULL,"",false,true
31765,NULL,true,"We need water from 7am up to 5pm ",NULL,NULL,"2017-09-29 06:13:38.644","2017-10-06 06:00:04.866839",31921,NULL,NULL,NULL,"",false,true
31774,NULL,true,"We need water early in the morning from 6am up to 1pm ",NULL,NULL,"2017-09-29 06:20:12.42","2017-10-06 06:00:05.036961",31930,NULL,NULL,NULL,"",false,true
31776,NULL,true,"Keep time table consistent ",NULL,NULL,"2017-09-29 05:34:23.355","2017-10-06 06:00:05.071502",31932,NULL,NULL,NULL,"",false,true
31830,NULL,true,"Provide water 24 hours out 24 hours.",NULL,NULL,"2017-09-29 07:11:48.202","2017-10-06 06:00:06.349678",31986,NULL,NULL,NULL,"",false,true
32115,NULL,true,"Increase on water fetching time from 6am to 12pm",NULL,NULL,"2017-10-02 06:51:21.586","2017-10-06 06:00:16.123348",32271,NULL,NULL,NULL,"",false,true
32221,NULL,true,"Increase on poles from 4 to 6",NULL,NULL,"2017-10-02 12:30:23.938","2017-10-06 06:00:18.982023",32377,NULL,NULL,NULL,"",false,true
32667,NULL,true,"Improve on water pressure ",NULL,NULL,"2017-10-04 06:53:24.115","2017-10-06 06:00:27.826253",32823,NULL,NULL,NULL,"",false,true
32932,NULL,true,"We need sodas ",NULL,NULL,"2017-10-04 14:26:31.118","2017-10-06 06:00:35.206646",33088,NULL,NULL,NULL,"",false,true
32933,NULL,true,"Train more community about violence ",NULL,NULL,"2017-10-04 14:11:23.899","2017-10-06 06:00:35.229707",33089,NULL,NULL,NULL,"",false,true
32934,NULL,true,"Increase on trainings about the law ",NULL,NULL,"2017-10-04 13:56:28.209","2017-10-06 06:00:35.259214",33090,NULL,NULL,NULL,"",false,true
32935,NULL,true,"Include the police during legal wareness ",NULL,NULL,"2017-10-04 14:06:24.711","2017-10-06 06:00:35.278254",33091,NULL,NULL,NULL,"",false,true
32936,NULL,true,"We need water during the training ",NULL,NULL,"2017-10-04 14:04:43.842","2017-10-06 06:00:35.288263",33092,NULL,NULL,NULL,"",false,true
32937,NULL,true,"We need water during the training ",NULL,NULL,"2017-10-04 14:09:39.123","2017-10-06 06:00:35.300068",33093,NULL,NULL,NULL,"",false,true
32938,NULL,true,"We need water ",NULL,NULL,"2017-10-04 14:26:58.215","2017-10-06 06:00:35.31732",33094,NULL,NULL,NULL,"",false,true
32939,NULL,true,"We need water for drinking during the training ",NULL,NULL,"2017-10-04 14:25:10.088","2017-10-06 06:00:35.325253",33095,NULL,NULL,NULL,"",false,true
32940,NULL,true,"We need more training about the law ",NULL,NULL,"2017-10-04 13:57:45.594","2017-10-06 06:00:35.334011",33096,NULL,NULL,NULL,"",false,true
32941,NULL,true,"Give us water ",NULL,NULL,"2017-10-04 14:15:13.948","2017-10-06 06:00:35.341068",33097,NULL,NULL,NULL,"",false,true
32942,NULL,true,"We need water for drinking during the training ",NULL,NULL,"2017-10-04 13:54:34.296","2017-10-06 06:00:35.349166",33098,NULL,NULL,NULL,"",false,true
33242,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-10-05 07:19:38.449","2017-10-06 06:00:48.403954",33398,NULL,NULL,NULL,"",false,true
33406,NULL,true,"We need club for  earning money to pay fees and books ",NULL,NULL,"2017-10-05 13:58:50.599","2017-10-06 06:00:53.423579",33562,NULL,NULL,NULL,"",false,true
33409,NULL,true,"We need you to create for us same clubs",NULL,NULL,"2017-10-05 13:41:16.687","2017-10-06 06:00:53.488663",33565,NULL,NULL,NULL,"",false,true
33722,NULL,true,"We need clean water ",NULL,NULL,"2017-10-10 07:36:53.748","2017-10-20 20:57:10.02373",33877,NULL,NULL,NULL,"",false,true
33745,NULL,true,"We need water on time from 6am to 11am",NULL,NULL,"2017-10-10 08:01:27.206","2017-10-20 20:57:10.706446",33900,NULL,NULL,NULL,"",false,true
33748,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-10-10 08:23:54.864","2017-10-20 20:57:10.744653",33903,NULL,NULL,NULL,"",false,true
33892,NULL,false,"Supply water for seven hours a day.",NULL,NULL,"2017-10-10 07:46:14.77","2017-10-20 20:57:12.834036",34047,NULL,NULL,NULL,"",false,true
34094,NULL,true,"Increase on borehole to each villages in the settlement ",NULL,NULL,"2017-10-10 13:25:31.595","2017-10-20 20:57:15.329047",34249,NULL,NULL,NULL,"",false,true
34098,NULL,true,"We need more bore hole ",NULL,NULL,"2017-10-10 13:40:59.581","2017-10-20 20:57:15.365258",34253,NULL,NULL,NULL,"",false,true
34400,NULL,true,"none",NULL,NULL,"2017-10-11 12:34:50.364","2017-10-20 20:57:19.176901",34555,NULL,NULL,NULL,"",false,false
34450,NULL,true,"Provide umbrellas for the sessions and customers. ",NULL,NULL,"2017-10-11 14:02:36.394","2017-10-20 20:57:19.916944",34605,NULL,NULL,NULL,"",false,true
34451,NULL,true,"none",NULL,NULL,"2017-10-11 14:04:22.164","2017-10-20 20:57:19.923133",34606,NULL,NULL,NULL,"",false,false
34452,NULL,true,"Have sessions in morning hours. ",NULL,NULL,"2017-10-11 14:01:02.797","2017-10-20 20:57:19.928932",34607,NULL,NULL,NULL,"",false,true
34461,NULL,true,"Provide refreshments during sessions. ",NULL,NULL,"2017-10-11 14:02:00.467","2017-10-20 20:57:20.018791",34616,NULL,NULL,NULL,"",false,true
34462,NULL,true,"Provide video aided information. ",NULL,NULL,"2017-10-11 14:03:56.759","2017-10-20 20:57:20.027367",34617,NULL,NULL,NULL,"",false,true
34767,NULL,true,"We need more water tap stands ",NULL,NULL,"2017-10-12 11:06:55.538","2017-10-20 20:57:24.161832",34922,NULL,NULL,NULL,"",false,true
35850,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-10-18 06:06:11.42","2017-10-20 20:57:39.393898",36005,NULL,NULL,NULL,"",false,true
35851,NULL,true,"Increase on water pressure ",NULL,NULL,"2017-10-18 07:26:07.646","2017-10-20 20:57:39.401499",36006,NULL,NULL,NULL,"",false,true
35981,NULL,true,"Improve on water treatment ",NULL,NULL,"2017-10-18 11:35:56.624","2017-10-20 20:57:41.036351",36136,NULL,NULL,NULL,"",false,true
36194,NULL,true,"Make sure water comes everyday. The pressure need to be increase. Need for regular pipe maintenance.",NULL,NULL,"2017-10-18 11:22:50.922","2017-10-20 20:57:44.009064",36349,NULL,NULL,NULL,"",false,true
36264,NULL,true,"Increase on water storage tanks ",NULL,NULL,"2017-10-19 05:16:11.957","2017-10-20 20:57:45.123442",36419,NULL,NULL,NULL,"",false,true
36286,NULL,true,"Increase on water storage tanks ",NULL,NULL,"2017-10-19 06:12:12.049","2017-10-20 20:57:45.429271",36441,NULL,NULL,NULL,"",false,true
36546,NULL,false,"Where's the almond milk, yo? I'm hungry!!",NULL,NULL,"2017-10-18 17:32:30.322","2017-10-20 23:27:26.052842",NULL,"2017-10-18 17:32:31.407",NULL,NULL,"",false,true
36547,NULL,true,"I'm glad there's pears",NULL,NULL,"2017-10-18 17:33:07.414","2017-10-20 23:27:55.153755",NULL,"2017-10-18 17:33:08.463",NULL,NULL,"",false,true
36548,NULL,false,"Bananas. More avocados. Ice cream. More ice cream.",37.7881429,-122.3888271,"2017-10-18 19:14:30.565","2017-10-20 23:27:59.512917",NULL,"2017-10-18 19:14:30.635",NULL,NULL,"",false,true
36549,NULL,true,NULL,37.7881962,-122.3888509,"2017-10-18 20:05:12.102","2017-10-20 23:28:02.721892",NULL,"2017-10-18 20:05:12.701",NULL,NULL,"",false,false
36550,NULL,true,"More fruit",37.7881962,-122.3888509,"2017-10-18 19:19:54.704","2017-10-20 23:28:06.278285",NULL,"2017-10-18 19:19:54.967",NULL,NULL,"",false,true
36551,NULL,false,"Midwest sucks",37.7881962,-122.3888509,"2017-10-18 20:11:11.799","2017-10-20 23:28:09.694738",NULL,"2017-10-18 20:11:12.387",NULL,NULL,"",false,true
36552,NULL,false,"Fire matt",37.7881962,-122.3888509,"2017-10-18 19:27:27.419","2017-10-20 23:28:15.281783",NULL,"2017-10-18 19:27:27.98",NULL,NULL,"",false,true
36553,NULL,true,NULL,37.7881962,-122.3888509,"2017-10-18 19:46:48.609","2017-10-20 23:28:20.788984",NULL,"2017-10-18 19:46:49.129",NULL,NULL,"",false,false
36554,NULL,true,"Lionel's awesome",37.7881962,-122.3888509,"2017-10-18 20:11:25.828","2017-10-20 23:28:26.901314",NULL,"2017-10-18 20:11:25.949",NULL,NULL,"",false,true
36555,NULL,false,"Tfffgg",37.7881962,-122.3888509,"2017-10-18 20:41:08.98","2017-10-20 23:28:31.854878",NULL,"2017-10-18 20:41:09.555",NULL,NULL,"",false,true
36556,NULL,false,"Fruit ran out and it's only Wednesday!  More fruit please",37.7881962,-122.3888509,"2017-10-18 23:34:35.275","2017-10-20 23:28:35.473899",NULL,"2017-10-18 23:34:35.666",NULL,NULL,"",false,true
36557,NULL,false,"Bananas!!!!",37.7881962,-122.3888509,"2017-10-19 19:08:00.637","2017-10-20 23:28:39.592565",NULL,"2017-10-19 19:08:01.342",NULL,NULL,"",false,true
36558,NULL,false,"More fruit and sourdough bread please",37.7881962,-122.3888509,"2017-10-19 19:14:55.332","2017-10-20 23:28:43.762389",NULL,"2017-10-19 19:14:56.066",NULL,NULL,"",false,true
36559,NULL,true,"Unsweetened almond milk please :)",37.7881962,-122.3888509,"2017-10-19 19:20:20.424","2017-10-20 23:28:49.130598",NULL,"2017-10-19 19:20:20.898",NULL,NULL,"",false,true
36560,NULL,true,NULL,37.7881962,-122.3888509,"2017-10-19 23:02:22.389","2017-10-20 23:28:52.000832",NULL,"2017-10-19 23:02:23.215",NULL,NULL,"",false,false
36561,NULL,true,"Less carbs more nutrition like hummus and baby carrots,  yogurt, avocados",37.7881962,-122.3888509,"2017-10-19 23:16:25.097","2017-10-20 23:28:55.081958",NULL,"2017-10-19 23:16:25.825",NULL,NULL,"",false,true
36562,NULL,false,"Lower carbs, wheat free. Almonds and pistachios without salt are better. Dried fruit, coconut water. Signs with healthy eating habits? :)",37.7881962,-122.3888509,"2017-10-19 23:26:49.112","2017-10-20 23:28:58.192069",NULL,"2017-10-19 23:26:49.516",NULL,NULL,"",false,true
36563,NULL,false,"Sriracha plzzzz",37.7882463,-122.3888735,"2017-10-20 20:05:10.813","2017-10-20 23:29:01.636106",NULL,"2017-10-20 20:05:11.382",NULL,NULL,"",false,true
36566,NULL,true,NULL,37.7881962,-122.3888509,"2017-10-25 00:22:19.959","2017-10-25 00:22:18.301875",NULL,"2017-10-25 00:22:18.301768",NULL,NULL,"",false,false
36601,NULL,true,"We're live!",3.4164748,31.116593,"2017-10-25 19:32:05.455","2017-10-25 19:32:06.479108",NULL,"2017-10-25 19:32:06.47898",NULL,NULL,"",false,true
36604,NULL,true,"We're live!",0.3475964,32.5825197,"2017-10-26 14:11:55.351","2017-10-26 14:10:43.302382",NULL,"2017-10-26 14:10:43.302196",NULL,NULL,"",false,true
36605,NULL,true,"Are we live?!",0.3475964,32.5825197,"2017-10-26 14:21:44.989","2017-10-26 14:20:33.216847",NULL,"2017-10-26 14:20:33.216",NULL,NULL,"",false,true
36680,NULL,false,"More healthy snacks like organic peanut butter and yogurt. Everything is sugary.",37.7882198,-122.3888951,"2017-10-30 21:24:20.773","2017-10-30 21:24:21.142506",NULL,"2017-10-30 21:24:21.141319",NULL,NULL,"",false,true
36681,NULL,true,"More vice",37.7882198,-122.3888951,"2017-10-30 21:54:06.712","2017-10-30 21:54:07.587874",NULL,"2017-10-30 21:54:07.587717",NULL,NULL,"",false,true
36682,NULL,false,"No more gum. But an empty gum box!  Rude.",37.7882198,-122.3888951,"2017-10-30 21:55:03.52","2017-10-30 21:55:03.749559",NULL,"2017-10-30 21:55:03.749421",NULL,NULL,"",false,true
